n_trades,n_buys,avg_return_before_buy,buy_after_spike_ratio,avg_missed_return,avg_post_buy_return,loss_after_buy_ratio,investor_id,window_start,window_bin,fomo_label
2,2,-0.08271215407874849,0.0,0.010161895586785907,0.17611837211773457,0.0,BBBF0A73E8FF425D2A7A,2020-04-02,2020-04-01,0
3,0,,0.0,0.007860248884209472,,,BBBF0A73E8FF425D2A7A,2020-04-08,2020-04-06,0
2,2,0.03531881619304433,0.5,0.011467421878476599,,0.0,BBBF0A73E8FF425D2A7A,2020-04-14,2020-04-11,1
1,1,-0.17500000000000004,0.0,0.0038594397597419947,,0.0,BBBF0A73E8FF425D2A7A,2020-04-21,2020-04-21,0
1,0,,0.0,0.0035163281964584,,,BBBF0A73E8FF425D2A7A,2020-05-26,2020-05-26,0
2,0,,0.0,0.011366691867474568,,,BBBF0A73E8FF425D2A7A,2020-06-05,2020-06-05,0
2,2,0.015593561368209219,0.5,0.011482929154282284,-0.06021520803443331,1.0,BBBF0A73E8FF425D2A7A,2020-06-10,2020-06-10,0
2,2,-0.004821839552852147,0.0,0.011498978997773685,0.0527190558004033,0.0,BBBF0A73E8FF425D2A7A,2020-07-17,2020-07-15,0
4,2,0.040967067343006036,1.0,0.011437851812797151,-0.03379297280051054,1.0,BBBF0A73E8FF425D2A7A,2020-07-21,2020-07-20,1
4,2,-0.02745651774537411,0.0,0.011538238864686542,,0.0,BBBF0A73E8FF425D2A7A,2020-08-04,2020-08-04,0
4,3,-0.04089363012236513,0.3333333333333333,0.008017924908630524,,0.0,BBBF0A73E8FF425D2A7A,2020-08-11,2020-08-09,0
6,3,0.038914429802843875,0.6666666666666666,0.007895011002765103,-0.014794380188253296,1.0,BBBF0A73E8FF425D2A7A,2020-08-19,2020-08-19,0
1,0,,0.0,0.0008800596850792943,,,BBBF0A73E8FF425D2A7A,2020-09-04,2020-09-03,0
1,1,-0.0839506172839507,0.0,0.003787860056348874,,0.0,BBBF0A73E8FF425D2A7A,2020-09-08,2020-09-08,0
6,4,0.026355005442914803,0.75,0.004187434915719641,-0.07853084415584416,1.0,BBBF0A73E8FF425D2A7A,2020-09-14,2020-09-13,0
4,4,0.005742826241042831,0.25,0.007647311507794246,-0.026640337439657224,0.75,BBBF0A73E8FF425D2A7A,2020-09-29,2020-09-28,0
2,0,,0.0,0.011231118211520097,,,BBBF0A73E8FF425D2A7A,2020-11-09,2020-11-07,0
3,0,,0.0,0.00784406306432889,,,BBBF0A73E8FF425D2A7A,2020-11-16,2020-11-12,0
4,4,0.007862783377544091,0.25,0.004255968616023827,0.08685324778068271,0.0,BBBF0A73E8FF425D2A7A,2020-11-25,2020-11-22,0
4,0,,0.0,0.004132885255590071,,,BBBF0A73E8FF425D2A7A,2020-12-01,2020-11-27,0
4,4,0.13653448771029547,1.0,0.004154811615762232,0.10717123440168959,0.0,BBBF0A73E8FF425D2A7A,2020-12-03,2020-12-02,0
7,3,0.019211505385325862,0.6666666666666666,0.004120751005859083,0.024632639864333797,0.3333333333333333,BBBF0A73E8FF425D2A7A,2020-12-09,2020-12-07,0
7,4,-0.0022220000406381335,0.5,0.004238248693312951,-0.07746742013074467,1.0,BBBF0A73E8FF425D2A7A,2020-12-14,2020-12-12,0
4,4,-0.06414226948885457,0.0,0.004312576361987977,,0.0,BBBF0A73E8FF425D2A7A,2020-12-21,2020-12-17,0
5,0,,0.0,0.004279350844649496,,,BBBF0A73E8FF425D2A7A,2020-12-28,2020-12-27,0
3,3,-0.0017576960445185492,0.0,0.007973249089924325,,0.0,BBBF0A73E8FF425D2A7A,2021-01-04,2021-01-01,0
4,4,0.029428949563005236,0.75,0.004427537047687161,-0.05119774542038515,0.25,BBBF0A73E8FF425D2A7A,2021-01-19,2021-01-16,0
2,0,,0.0,0.011453455271508905,,,BBBF0A73E8FF425D2A7A,2021-03-01,2021-02-25,0
3,1,0.016905071521456483,0.0,0.00427835965669944,-0.06649616368286451,1.0,BBBF0A73E8FF425D2A7A,2021-03-03,2021-03-02,0
5,4,-0.11110299033934484,0.0,0.004463830248687172,-0.11522133788808399,0.5,BBBF0A73E8FF425D2A7A,2021-03-17,2021-03-17,0
1,0,,0.0,0.019208723550277373,,,BBBF0A73E8FF425D2A7A,2021-03-26,2021-03-22,0
1,0,,0.0,0.0009059371431951056,,,BBBF0A73E8FF425D2A7A,2021-03-29,2021-03-27,0
1,0,,0.0,0.0008540293422148686,,,BBBF0A73E8FF425D2A7A,2021-04-06,2021-04-06,0
1,1,-0.3610197636180119,0.0,-0.006583180993364969,,0.0,BBBF0A73E8FF425D2A7A,2021-05-10,2021-05-06,0
4,2,-0.18280960692109394,0.0,0.010344091516976756,0.08009179156196528,0.0,BBBF0A73E8FF425D2A7A,2021-05-21,2021-05-21,0
1,1,0.03633916554508754,1.0,0.0036932926170178686,0.003376623376623293,0.0,BBBF0A73E8FF425D2A7A,2021-05-28,2021-05-26,0
1,1,0.10000000000000009,1.0,0.0008466089212162814,,0.0,BBBF0A73E8FF425D2A7A,2021-05-31,2021-05-31,0
2,0,,0.0,0.0022562602334838824,,,BBBF0A73E8FF425D2A7A,2021-06-11,2021-06-10,0
2,2,-0.017352703793381774,0.0,0.002337185271134312,0.008073202614379047,0.0,BBBF0A73E8FF425D2A7A,2021-06-16,2021-06-15,0
2,2,0.0013690050107373342,0.5,-0.0029719644062156515,-0.022159835632661048,1.0,BBBF0A73E8FF425D2A7A,2021-06-25,2021-06-25,0
2,2,-0.0032585110540840345,0.0,0.010099432030948907,-0.034338779500069805,1.0,BBBF0A73E8FF425D2A7A,2021-07-16,2021-07-15,0
2,0,,0.0,0.009973080366950202,,,BBBF0A73E8FF425D2A7A,2021-08-02,2021-07-30,0
1,1,,0.0,0.0039056918231148495,-0.043689320388349585,1.0,BBBF0A73E8FF425D2A7A,2021-08-12,2021-08-09,0
1,0,,0.0,0.0009155366384631584,,,BBBF0A73E8FF425D2A7A,2021-08-16,2021-08-14,0
3,3,-0.03185781569661583,0.0,-0.0007149262625548949,0.03646952431518854,0.0,BBBF0A73E8FF425D2A7A,2021-08-20,2021-08-19,0
2,0,,0.0,-0.003015769915769941,,,BBBF0A73E8FF425D2A7A,2021-08-26,2021-08-24,0
1,1,-0.03194444444444444,0.0,-0.006841888005293874,-0.013629842180774683,1.0,BBBF0A73E8FF425D2A7A,2021-09-02,2021-08-29,0
2,1,-0.042324246771879404,0.0,-0.0015530077608551674,0.0629213483146068,0.0,BBBF0A73E8FF425D2A7A,2021-09-09,2021-09-08,0
3,1,0.002178649237472685,0.0,-0.0007725421542525068,,0.0,BBBF0A73E8FF425D2A7A,2021-09-14,2021-09-13,0
3,3,0.002561145554449159,0.0,0.007969853774201867,-0.015142393127602847,0.6666666666666666,BBBF0A73E8FF425D2A7A,2021-09-22,2021-09-18,0
2,0,,0.0,0.011476362703259314,,,BBBF0A73E8FF425D2A7A,2021-10-18,2021-10-18,0
3,1,-0.033580462276493694,0.0,-0.002156526564782804,0.00180505415162455,0.0,BBBF0A73E8FF425D2A7A,2021-10-27,2021-10-23,0
1,1,-0.01870407481629932,0.0,-0.006852297100913484,,0.0,BBBF0A73E8FF425D2A7A,2021-11-02,2021-11-02,0
1,0,,0.0,0.0008668287258214328,,,BBBF0A73E8FF425D2A7A,2022-01-10,2022-01-06,0
1,0,,0.0,0.0008228103441206801,,,BBBF0A73E8FF425D2A7A,2022-01-11,2022-01-11,0
2,2,0.017256689791873225,0.5,0.0023099766283786083,-0.039845943071749546,1.0,BBBF0A73E8FF425D2A7A,2022-01-20,2022-01-16,0
3,3,-0.019041453537212243,0.0,0.007986836949588393,,0.0,BBBF0A73E8FF425D2A7A,2022-01-25,2022-01-21,0
2,0,,0.0,0.0100879997503786,,,BBBF0A73E8FF425D2A7A,2022-01-27,2022-01-26,0
2,0,,0.0,0.0037587940576352557,,,BBBF0A73E8FF425D2A7A,2022-02-08,2022-02-05,0
3,0,,0.0,-0.0007859212286433354,,,BBBF0A73E8FF425D2A7A,2022-02-14,2022-02-10,0
4,4,-0.02569104892056087,0.0,0.004282347415000326,-0.013051965318363548,0.5,BBBF0A73E8FF425D2A7A,2022-02-17,2022-02-15,0
4,4,-0.04088503455602588,0.0,0.004294292372260911,-0.1601086485878566,1.0,BBBF0A73E8FF425D2A7A,2022-02-25,2022-02-25,0
1,0,,0.0,0.019236925415639913,,,BBBF0A73E8FF425D2A7A,2022-04-11,2022-04-11,0
2,0,,0.0,0.01143781243926367,,,BBBF0A73E8FF425D2A7A,2022-04-21,2022-04-21,0
3,3,-0.09535684405614409,0.0,-0.0006650056427753906,-0.04523523191650768,1.0,BBBF0A73E8FF425D2A7A,2022-06-15,2022-06-15,0
2,0,,0.0,0.0022080032796985244,,,BBBF0A73E8FF425D2A7A,2022-08-01,2022-07-30,0
1,0,,0.0,-0.006912815287306062,,,BBBF0A73E8FF425D2A7A,2022-08-19,2022-08-19,0
2,2,-0.049525001682563574,0.0,0.010135805058172553,-0.048192642500012144,1.0,BBBF0A73E8FF425D2A7A,2022-08-31,2022-08-29,0
2,2,0.0216952660495221,0.5,0.011466714897527359,0.004527960153950649,0.0,BBBF0A73E8FF425D2A7A,2022-10-04,2022-10-03,1
1,0,,0.0,0.019240909601432345,,,BBBF0A73E8FF425D2A7A,2022-10-14,2022-10-13,0
2,2,,0.0,0.17945924028355917,,0.0,BBBF0A73E8FF425D2A7A,2022-10-31,2022-10-28,0
1,0,,0.0,0.0036984297537306313,,,BBBF0A73E8FF425D2A7A,2022-11-02,2022-11-02,0
2,0,,0.0,0.17607272462695417,,,BBBF0A73E8FF425D2A7A,2022-11-11,2022-11-07,0
1,1,,0.0,0.0005280568508571374,,0.0,BBC28626E6341E9E4F42,2018-01-02,2018-01-02,0
6,0,,0.0,0.0005406355444150746,,,BBC28626E6341E9E4F42,2018-05-22,2018-05-22,0
5,5,0.023674884518628182,0.6,0.0010839800586190174,-0.0011674545795846726,1.0,BBC564D6B5BF4B7F95AB,2021-03-10,2021-03-07,0
2,2,0.026302799653487807,1.0,0.0012060089449184173,-0.0017326051244439368,1.0,BBC564D6B5BF4B7F95AB,2021-06-02,2021-05-31,0
1,1,,0.0,0.01925337903915062,,0.0,BBC778734698D6E1D4FF,2018-01-02,2018-01-02,0
1,0,,0.0,0.019281359403691013,,,BBC778734698D6E1D4FF,2020-02-13,2020-02-11,0
3,3,,0.0,0.0011545359447032468,,0.0,BBC77E5C3C2CC1EAE7FB,2018-01-02,2018-01-02,0
3,0,,0.0,0.0010706376355829061,,,BBC77E5C3C2CC1EAE7FB,2020-09-07,2020-09-03,0
1,0,,0.0,0.0012772945768513783,,,BBC77E5C3C2CC1EAE7FB,2021-03-05,2021-03-02,0
1,1,,0.0,0.01925337903915062,,0.0,BBC7B2B3E48D56704FF9,2018-01-02,2018-01-02,0
1,0,,0.0,0.019211684245449865,,,BBC7B2B3E48D56704FF9,2021-10-20,2021-10-18,0
1,1,0.21698113207547176,1.0,0.019097932692423953,,0.0,BBCA7FD6367946B75A9E,2020-04-28,2020-04-26,1
1,1,-0.09016838674633354,0.0,0.003792748239888483,-0.003283582089552374,1.0,BBCA7FD6367946B75A9E,2020-05-07,2020-05-06,0
1,0,,0.0,0.0036443346856867478,,,BBCA7FD6367946B75A9E,2020-08-18,2020-08-14,0
1,1,-0.06003430531732412,0.0,0.002494211768592232,0.31386861313868597,0.0,BBCCA4CBFDBBFEBE75AB,2020-03-19,2020-03-17,0
1,1,0.16023489932885915,1.0,0.0007992544406118326,0.013738250180766381,0.0,BBCCA4CBFDBBFEBE75AB,2020-03-26,2020-03-22,0
3,2,0.15134878819810327,1.0,0.00594616222998515,0.022400820793433675,0.0,BBCCA4CBFDBBFEBE75AB,2020-11-09,2020-11-07,0
1,0,,0.0,0.0024732204384161393,,,BBCCA4CBFDBBFEBE75AB,2020-11-26,2020-11-22,0
3,2,0.07135007849293562,0.5,0.0052371543575286976,,0.0,BBCCA4CBFDBBFEBE75AB,2020-11-27,2020-11-27,0
1,1,0.05745967741935476,1.0,0.005335113339509389,0.26882745471877983,0.0,BBCCA4CBFDBBFEBE75AB,2020-12-02,2020-12-02,0
2,0,,0.0,0.007657317324039386,,,BBCCA4CBFDBBFEBE75AB,2020-12-09,2020-12-07,0
1,1,-0.0011695906432748204,0.0,0.00551104363478539,-0.018735362997658097,1.0,BBCCA4CBFDBBFEBE75AB,2020-12-16,2020-12-12,0
5,1,-0.049844236760124505,0.0,0.007844648465249194,-0.012295081967213127,1.0,BBCCA4CBFDBBFEBE75AB,2021-01-15,2021-01-11,0
1,1,-0.10902696365767872,0.0,0.004596781118660939,0.0013157894736842116,0.0,BBCCA4CBFDBBFEBE75AB,2021-01-27,2021-01-26,0
2,1,0.20465116279069773,1.0,0.0046815691884032505,,0.0,BBCCA4CBFDBBFEBE75AB,2021-04-26,2021-04-26,0
2,2,0.008144745492923655,0.0,0.0038801553552244364,-0.04304283428104466,1.0,BBCCA4CBFDBBFEBE75AB,2022-02-02,2022-01-31,0
1,1,0.002849002849002913,0.0,0.0013856276034103056,-0.01988636363636359,1.0,BBCCA4CBFDBBFEBE75AB,2022-10-19,2022-10-18,0
2,1,0.1127659574468085,1.0,0.0031342257816725154,,0.0,BBCCA4CBFDBBFEBE75AB,2022-11-15,2022-11-12,0
1,1,0.3739035087719298,1.0,0.1261952685479561,-0.12290502793296088,1.0,BBCCA4CBFDBBFEBE75AB,2022-11-18,2022-11-17,1
3,3,,0.0,0.0027982514104201647,,0.0,BBCCFBD219E74E6734FF,2018-01-02,2018-01-02,0
3,0,,0.0,0.0028119907806154454,,,BBCCFBD219E74E6734FF,2022-02-22,2022-02-20,0
1,1,,0.0,-5.2737356236294275e-05,0.0023709999999999808,0.0,BBCFB0393B71F63AC01F,2022-07-08,2022-07-05,0
1,1,,0.0,0.01925337903915062,,0.0,BBD007334635218D043F,2018-01-02,2018-01-02,0
1,0,,0.0,0.019373904458367584,,,BBD007334635218D043F,2022-05-09,2022-05-06,0
1,1,,0.0,0.0017839953550983858,,0.0,BBD0C7AFE56DB4641FC8,2018-01-02,2018-01-02,0
1,0,,0.0,0.0017839420087959069,,,BBD0C7AFE56DB4641FC8,2018-08-21,2018-08-20,0
1,1,-0.00020669381755822336,0.0,0.00012204370501815999,0.00029861945926905553,0.0,BBD16EA0B879194FBEC0,2021-09-09,2021-09-08,0
1,1,,0.0,0.01925337903915062,,0.0,BBD2C1EA551DD234C3A5,2018-01-02,2018-01-02,0
1,0,,0.0,0.01935558063518299,,,BBD2C1EA551DD234C3A5,2018-03-07,2018-03-03,0
1,1,,0.0,0.0017839953550983858,,0.0,BBD33A6D5A6A8EB3A108,2018-01-02,2018-01-02,0
1,0,,0.0,0.0017657437791196893,,,BBD33A6D5A6A8EB3A108,2021-05-26,2021-05-26,0
5,5,,0.0,0.001975467516237736,,0.0,BBD8B92E51A83D5E8E81,2018-01-02,2018-01-02,0
2,0,,0.0,0.007324211879073379,,,BBD8B92E51A83D5E8E81,2020-01-07,2020-01-07,0
1,1,-0.1071428571428572,0.0,0.0004711161012357409,,0.0,BBD8B92E51A83D5E8E81,2020-02-04,2020-02-01,0
1,1,-0.0757575757575758,0.0,0.0004464421378825318,,0.0,BBD8B92E51A83D5E8E81,2020-11-09,2020-11-07,0
3,2,-0.005799985656913309,0.0,0.0008111312606341077,0.01201814058956911,0.5,BBD8B92E51A83D5E8E81,2021-03-18,2021-03-17,0
1,0,,0.0,0.00033842261406100724,,,BBD8B92E51A83D5E8E81,2021-04-15,2021-04-11,0
1,1,0.21621621621621623,1.0,0.0002169029932490469,,0.0,BBD8B92E51A83D5E8E81,2021-04-19,2021-04-16,0
1,1,0.06896551724137945,1.0,0.0003326661213739186,0.08602150537634416,0.0,BBD8B92E51A83D5E8E81,2021-04-22,2021-04-21,0
1,1,0.06716417910447747,1.0,0.004151661702200863,0.034965034965034995,0.0,BBD8B92E51A83D5E8E81,2021-06-02,2021-05-31,0
1,0,,0.0,0.0054938382719486,,,BBD8B92E51A83D5E8E81,2021-06-09,2021-06-05,0
2,2,0.02621136173767752,0.5,0.0027099717333209155,-0.024262890547404842,1.0,BBD8B92E51A83D5E8E81,2021-09-02,2021-08-29,0
1,0,,0.0,0.004225152243535895,,,BBD8B92E51A83D5E8E81,2021-11-08,2021-11-07,0
1,0,,0.0,0.0048235167352780415,,,BBD8B92E51A83D5E8E81,2021-11-12,2021-11-12,0
2,0,,0.0,0.0021280200774481664,,,BBD8B92E51A83D5E8E81,2022-10-13,2022-10-13,0
4,4,,0.0,-0.000615052027033362,,0.0,BBDB1916AB1B15BE9892,2018-01-02,2018-01-02,0
1,1,-0.09866666666666657,0.0,0.0037994292775617015,0.053254437869822195,0.0,BBDB1916AB1B15BE9892,2020-04-22,2020-04-21,0
1,1,-0.040518638573743826,0.0,-0.0019288799456957388,,0.0,BBDB1916AB1B15BE9892,2020-06-29,2020-06-25,0
1,1,,0.0,0.0054281929182233984,,0.0,BBDB1916AB1B15BE9892,2020-09-29,2020-09-28,0
1,0,,0.0,0.0027057427825871536,,,BBDB1916AB1B15BE9892,2020-11-27,2020-11-27,0
1,0,,0.0,4.835565811850424e-05,,,BBDB1916AB1B15BE9892,2020-12-16,2020-12-12,0
2,2,-0.12059276621289977,0.0,0.0005923865792970922,0.019563375066693707,0.5,BBDB1916AB1B15BE9892,2021-01-27,2021-01-26,0
2,2,-0.040639056925701855,0.0,-0.0043373166698664,,0.0,BBDB1916AB1B15BE9892,2021-02-01,2021-01-31,0
3,1,-0.28134228187919463,0.0,0.0003732819922705176,-0.1974224878595442,1.0,BBDB1916AB1B15BE9892,2021-03-19,2021-03-17,0
1,0,,0.0,-0.006483119587136657,,,BBDB1916AB1B15BE9892,2021-03-23,2021-03-22,0
1,0,,0.0,0.0008252307903545354,,,BBDB1916AB1B15BE9892,2021-04-13,2021-04-11,0
1,1,-0.052660152008686345,0.0,0.007447591480422398,0.024641833810888237,0.0,BBDB1916AB1B15BE9892,2021-05-20,2021-05-16,0
2,2,-0.1389789791527432,0.0,0.003359741072440696,0.19656301145662855,0.0,BBDB1916AB1B15BE9892,2021-05-21,2021-05-21,0
2,0,,0.0,0.011453547430804716,,,BBDB1916AB1B15BE9892,2021-09-03,2021-09-03,0
1,0,,0.0,-0.012688318227421613,,,BBDB1916AB1B15BE9892,2021-09-10,2021-09-08,0
2,0,,0.0,-0.007075543701012945,,,BBDB1916AB1B15BE9892,2021-09-13,2021-09-13,0
1,0,,0.0,0.007394656859165375,,,BBDB1916AB1B15BE9892,2021-10-15,2021-10-13,0
1,0,,0.0,6.202752778762279e-05,,,BBDB1916AB1B15BE9892,2022-01-11,2022-01-11,0
1,1,-0.04086021505376347,0.0,0.00743831480042639,-0.052690582959641324,1.0,BBDB1916AB1B15BE9892,2022-01-20,2022-01-16,0
1,1,-0.021049324536600578,0.0,0.01928506355454036,,0.0,BBDB1916AB1B15BE9892,2022-01-25,2022-01-21,0
1,1,0.08952380952380934,1.0,0.0036514807899905724,-0.0034965034965035,1.0,BBDB1916AB1B15BE9892,2022-02-11,2022-02-10,0
1,0,,0.0,0.0193458429029689,,,BBDB1916AB1B15BE9892,2022-02-28,2022-02-25,0
3,3,-0.08304457863129826,0.0,-0.000616767275683358,-0.031087093471926973,0.6666666666666666,BBDB1916AB1B15BE9892,2022-05-06,2022-05-06,0
1,1,-0.19969512195121963,0.0,-0.012610560585616255,-0.3428571428571428,1.0,BBDB1916AB1B15BE9892,2022-05-12,2022-05-11,0
1,0,,0.0,-0.012746414766117691,,,BBDB1916AB1B15BE9892,2022-07-15,2022-07-15,0
1,1,,0.0,0.0013081886939451863,,0.0,BBDD5125EF82785DFAE2,2018-01-02,2018-01-02,0
1,0,,0.0,0.0012636097256103532,,,BBDD5125EF82785DFAE2,2019-01-09,2019-01-07,0
1,1,-0.004934294625965063,0.0,0.0013130963066180718,-0.11137946095937926,1.0,BBDD5125EF82785DFAE2,2020-02-19,2020-02-16,0
1,1,-0.048999329973490324,0.0,0.0013477386300044909,-0.2277837341093583,1.0,BBDD5125EF82785DFAE2,2020-03-04,2020-03-02,0
1,1,-0.019206391887219953,0.0,0.001324316508867486,0.03035287666940827,0.0,BBDD5125EF82785DFAE2,2020-05-15,2020-05-11,0
1,0,,0.0,0.001284932585229855,,,BBDD5125EF82785DFAE2,2020-09-14,2020-09-13,0
9,0,,0.0,0.0013191030444754468,,,BBDD5125EF82785DFAE2,2021-12-15,2021-12-12,0
2,2,,0.0,0.00022420566290834516,,0.0,BBE4A3DA456199A7BFD4,2018-01-02,2018-01-02,0
1,0,,0.0,0.008271746580243313,,,BBE4A3DA456199A7BFD4,2018-04-10,2018-04-07,0
1,1,0.03144654088050314,1.0,-0.0019854563446377567,,0.0,BBE4A3DA456199A7BFD4,2018-04-17,2018-04-17,0
1,0,,0.0,-0.0020128144546234733,,,BBE4A3DA456199A7BFD4,2019-07-18,2019-07-16,0
1,1,0.0,0.0,0.003711717880541021,,0.0,BBE4A3DA456199A7BFD4,2019-07-22,2019-07-21,0
1,1,-0.044117647058823484,0.0,0.0037464015653356927,,0.0,BBE4A3DA456199A7BFD4,2020-08-03,2020-07-30,0
1,1,0.08639053254437878,1.0,0.003643800795207389,-0.04901960784313718,1.0,BBE4A3DA456199A7BFD4,2022-05-27,2022-05-26,0
1,1,0.01839080459770126,0.0,0.003697259700825846,0.02934537246049659,0.0,BBE4A3DA456199A7BFD4,2022-07-15,2022-07-15,0
1,1,,0.0,0.01925337903915062,,0.0,BBE4FB531DD4BAE7D603,2018-01-02,2018-01-02,0
1,0,,0.0,0.019214671442216832,,,BBE4FB531DD4BAE7D603,2022-04-20,2022-04-16,0
1,1,-0.00320766155333696,0.0,0.00012440295638276592,-0.0033026675391660746,1.0,BBE612FC20DEF48D9A80,2021-10-07,2021-10-03,0
1,1,,0.0,-0.0025206626604693774,-0.012154000000000024,1.0,BBE612FC20DEF48D9A80,2022-01-21,2022-01-21,0
2,2,,0.0,0.0032479274666078707,,0.0,BBE7B87DE219CF247E16,2018-01-02,2018-01-02,0
1,0,,0.0,-0.012521503451721523,,,BBE7B87DE219CF247E16,2021-05-11,2021-05-11,0
1,0,,0.0,0.01924920606393865,,,BBE7B87DE219CF247E16,2021-12-28,2021-12-27,0
1,1,,0.0,0.0017839953550983858,,0.0,BBEBF46C8AD70FB19779,2018-01-02,2018-01-02,0
1,0,,0.0,0.0017635824354183703,,,BBEBF46C8AD70FB19779,2021-04-09,2021-04-06,0
2,2,0.013105130977653756,0.0,0.0005838187253365505,-0.0024617947119150293,0.5,BBEE0A1378AC3816FA5B,2021-03-11,2021-03-07,0
1,1,,0.0,-0.001392460954287578,0.0028000000000000112,0.0,BBEE0A1378AC3816FA5B,2021-03-19,2021-03-17,0
1,1,,0.0,-0.002262929696404766,-0.009145000000000039,1.0,BBEE0A1378AC3816FA5B,2021-07-16,2021-07-15,0
3,3,,0.0,0.007965604985341102,,0.0,BBF13535AF40942472C6,2018-01-02,2018-01-02,0
1,1,,0.0,0.0054281929182233984,,0.0,BBF13535AF40942472C6,2020-09-29,2020-09-28,0
4,0,,0.0,0.007611144497267977,,,BBF13535AF40942472C6,2022-02-03,2022-01-31,0
1,1,,0.0,-0.002262929696404766,-0.009145000000000039,1.0,BBF4D461EA9FD53678D2,2021-07-16,2021-07-15,0
1,1,,0.0,0.0010121605794519014,,0.0,BBF5200FD5FA3B813496,2018-01-02,2018-01-02,0
8,0,,0.0,0.000983345346345872,,,BBF5200FD5FA3B813496,2019-05-28,2019-05-27,0
1,1,-0.24497666580243715,0.0,0.0015018088625744178,-0.07842211443533506,1.0,BBFE3AD3E027327D6F09,2020-03-12,2020-03-12,0
1,0,,0.0,0.001307826319723356,,,BBFE3AD3E027327D6F09,2021-11-03,2021-11-02,0
1,1,,0.0,0.0009244984664470617,,0.0,BBFF787BC5882D42D6EC,2018-01-02,2018-01-02,0
1,0,,0.0,0.0007945550422383366,,,BBFF787BC5882D42D6EC,2018-04-20,2018-04-17,0
1,1,-0.12727272727272732,0.0,-0.00676694438671818,-0.005833333333333246,1.0,BBFF787BC5882D42D6EC,2018-05-25,2018-05-22,0
1,0,,0.0,-0.006912846951219709,,,BBFF787BC5882D42D6EC,2018-06-15,2018-06-11,0
1,1,-0.0935460478607687,0.0,-0.006793459071790473,,0.0,BBFF787BC5882D42D6EC,2018-07-24,2018-07-21,0
1,1,-0.20064724919093846,0.0,-0.00670926001414097,,0.0,BBFF787BC5882D42D6EC,2020-02-24,2020-02-21,0
1,0,,0.0,-0.006742241791167961,,,BBFF787BC5882D42D6EC,2021-04-14,2021-04-11,0
1,1,-0.015088013411567514,0.0,0.019280376989190495,,0.0,BBFFB49A8EBFCA10847C,2018-08-20,2018-08-20,0
1,0,,0.0,0.019972784044082377,,,BBFFB49A8EBFCA10847C,2018-08-29,2018-08-25,0
1,1,-0.15384615384615385,0.0,-0.006746053328091272,0.055454545454545395,0.0,BBFFB49A8EBFCA10847C,2018-10-10,2018-10-09,0
1,1,-0.09322033898305071,0.0,-0.0067937151322289314,,0.0,BBFFB49A8EBFCA10847C,2018-10-23,2018-10-19,0
1,1,-0.04938271604938271,0.0,0.019307338233402613,0.026695526695526637,0.0,BBFFB49A8EBFCA10847C,2018-11-02,2018-10-29,0
2,2,-0.12219926538108361,0.0,0.01028730257499119,0.009482692298989464,0.0,BBFFB49A8EBFCA10847C,2018-11-21,2018-11-18,0
1,1,-0.03846153846153855,0.0,-0.006836764503708108,0.036666666666666625,0.0,BBFFB49A8EBFCA10847C,2019-01-03,2019-01-02,0
1,1,-0.31058990760483296,0.0,0.0011693997290817164,-0.22680412371134018,1.0,BBFFB49A8EBFCA10847C,2020-03-11,2020-03-07,0
2,2,-0.35001055520371543,0.0,0.006475922421410344,,0.0,BBFFB49A8EBFCA10847C,2020-03-17,2020-03-17,0
1,1,-0.09269703543022423,0.0,0.0009981003012714902,0.11890341090213581,0.0,BBFFB49A8EBFCA10847C,2020-04-02,2020-04-01,0
1,1,-0.04230769230769238,0.0,0.0009584860378103801,0.1285140562248996,0.0,BBFFB49A8EBFCA10847C,2020-05-21,2020-05-21,0
1,1,-0.027504911591355596,0.0,0.0009468486315868437,,0.0,BBFFB49A8EBFCA10847C,2020-08-10,2020-08-09,0
1,1,-0.3085106382978723,0.0,-0.006624461752264449,-0.0030769230769230795,1.0,BBFFB49A8EBFCA10847C,2020-10-29,2020-10-28,0
1,1,-0.4327820186598813,0.0,-0.006526764126193689,,0.0,BBFFB49A8EBFCA10847C,2021-03-22,2021-03-22,0
1,1,-0.3240353324035333,0.0,-0.006612256804068176,-0.002751031636863903,1.0,BBFFB49A8EBFCA10847C,2021-04-08,2021-04-06,0
1,0,,0.0,-0.006742241791167961,,,BBFFB49A8EBFCA10847C,2021-04-14,2021-04-11,0
1,1,-0.10399999999999998,0.0,-0.006785240555957745,,0.0,BBFFB49A8EBFCA10847C,2022-05-09,2022-05-06,0
1,1,-0.030707070707070683,0.0,-0.006842860783389294,,0.0,BBFFB49A8EBFCA10847C,2022-06-27,2022-06-25,0
2,2,,0.0,0.01434844072002907,,0.0,BC01DDFCFF6F7421D71A,2018-01-02,2018-01-02,0
1,1,0.027522935779818347,1.0,0.006426125509740004,0.03571428571428575,0.0,BC01DDFCFF6F7421D71A,2020-01-08,2020-01-07,0
1,0,,0.0,0.006430916676682808,,,BC01DDFCFF6F7421D71A,2020-02-19,2020-02-16,0
1,1,-0.1752433936022253,0.0,0.019406285306950443,,0.0,BC01DDFCFF6F7421D71A,2020-02-24,2020-02-21,0
2,2,-0.2982931243497923,0.0,0.01975305882418436,-0.3581780538302277,0.5,BC01DDFCFF6F7421D71A,2020-03-10,2020-03-07,0
